"source","target","ligand.complex","ligand","receptor.complex","receptor","receptor.prop","ligand.prop","ligand.scaled","receptor.scaled","weight_sc","consensus_rank"
"5","5","LAMB3","LAMB3","CD44","CD44",1,0.146666666666667,-0.09872591760189,2.32431070641141,1.11279239440476,678
"4","5","VEGFA","VEGFA","NRP2","NRP2",0.96,0.965909090909091,1.32229485424348,0.903131707259877,1.11271328075168,679
"1","2","IGF2","IGF2","ITGAV_ITGB3","ITGB3",0.866071428571429,0.915254237288136,1.95482786962507,0.2699900869082,1.11240897826663,680
"2","5","HAS2","HAS2","CD44","CD44",1,0.741071428571429,-0.0998621314930276,2.32431070641141,1.11222428745919,681
"7","8","SEMA3E","SEMA3E","NRP2","NRP2",0.857142857142857,1,2.55491519124865,-0.330565484479531,1.11217485338456,682
"2","5","COL9A1","COL9A1","CD44","CD44",1,0.910714285714286,-0.0999681027796977,2.32431070641141,1.11217130181586,683
"5","7","FN1","FN1","ITGA3_ITGB1","ITGA3",0.953846153846154,1,1.73605843858543,0.487955849779451,1.11200714418244,684
"6","5","COL14A1","COL14A1","CD44","CD44",1,0.917808219178082,-0.10076943650136,2.32431070641141,1.11177063495503,685
"6","5","LAMB2","LAMB2","CD44","CD44",1,0.561643835616438,-0.101180254182348,2.32431070641141,1.11156522611453,686
"0","5","COL4A1","COL4A1","CD44","CD44",1,0.734883720930233,-0.101809858845461,2.32431070641141,1.11125042378298,687
"7","4","ANXA1","ANXA1","MTNR1A","MTNR1A",0.988636363636364,1,1.61331705873212,0.608421049569546,1.11086905415083,688
"7","7","HAPLN1","HAPLN1","TREML2","TREML2",0.8,1,2.40180879216011,-0.181305741984862,1.11025152508762,689
"7","7","HAPLN1","HAPLN1","MPIG6B","MPIG6B",0.676923076923077,1,2.40180879216011,-0.181907137498172,1.10995082733097,690
"8","5","LAMA1","LAMA1","CD44","CD44",1,0.971428571428571,-0.105572049221178,2.32431070641141,1.10936932859512,691
"6","1","LAMA4","LAMA4","DAG1","DAG1",0.889830508474576,0.958904109589041,1.17889225069957,1.03980894149477,1.10935059609717,692
"3","5","LAMA3","LAMA3","CD44","CD44",1,0.7,-0.105620943123913,2.32431070641141,1.10934488164375,693
"3","5","SELE","SELE","CD44","CD44",1,0.255555555555556,-0.106248325862408,2.32431070641141,1.1090311902745,694
"6","1","MIA","MIA","ITGB1","ITGB1",0.771186440677966,0.917808219178082,2.64218646581,-0.425523738328373,1.10833136374082,695
"7","0","HAPLN1","HAPLN1","TNFRSF11B","TNFRSF11B",0.544186046511628,1,2.40180879216011,-0.185344637782095,1.10823207718901,696
"5","7","PLA2G2A","PLA2G2A","ITGB1","ITGB1",1,0.653333333333333,0.908225440373695,1.30780764363557,1.10801654200463,697
"8","1","CALM1","CALM1","GRM3","GRM3",0.822033898305085,0.942857142857143,0.680300665797226,1.53461325889832,1.10745696234778,698
"3","5","COL4A4","COL4A4","CD44","CD44",1,0.766666666666667,-0.109582772226696,2.32431070641141,1.10736396709236,699
"7","2","S100A4","S100A4","EGFR","EGFR",1,0.415384615384615,1.19823210641378,1.0152941159269,1.10676311117034,700
"7","5","MMP1","MMP1","CD44","CD44",1,0.123076923076923,-0.111089739601149,2.32431070641141,1.10661048340513,701
"5","5","APLN","APLN","APLNR","APLNR",0.52,0.533333333333333,0.827873151641071,1.38499531132462,1.10643423148284,702
"4","5","COL6A1","COL6A1","CD44","CD44",1,0.352272727272727,-0.111615410520508,2.32431070641141,1.10634764794545,703
"5","6","PDGFA","PDGFA","PDGFRA","PDGFRA",0.986301369863014,0.973333333333333,-0.349178052115904,2.56177453514948,1.10629824151679,704
"6","5","HGF","HGF","CD44","CD44",1,0.63013698630137,-0.112390398502025,2.32431070641141,1.10596015395469,705
"4","8","VEGFA","VEGFA","EGFR","EGFR",0.971428571428571,0.965909090909091,1.32229485424348,0.889531500115252,1.10591317717937,706
"4","5","LAMB3","LAMB3","CD44","CD44",1,0.181818181818182,-0.113622775996763,2.32431070641141,1.10534396520733,707
"5","4","C3","C3","CD81","CD81",0.715909090909091,1,2.08480732526936,0.12563885877732,1.10522309202334,708
"8","5","LAMC3","LAMC3","CD44","CD44",1,0.714285714285714,-0.114271837840025,2.32431070641141,1.10501943428569,709
"7","7","LAMC1","LAMC1","CD44","CD44",0.969230769230769,0.984615384615385,1.84328209519535,0.364869678066195,1.10407588663077,710
"5","5","TNC","TNC","ITGA5","ITGA5",0.6,1,1.56814031135561,0.639980500064933,1.10406040571027,711
"7","7","PTN","PTN","NCL","NCL",1,1,1.43030919109949,0.777720666339182,1.10401492871934,712
"3","5","CXCL14","CXCL14","CXCR4","CXCR4",0.453333333333333,0.755555555555556,1.28818484452542,0.919297518985363,1.10374118175539,713
"6","5","COL6A1","COL6A1","CD44","CD44",1,0.410958904109589,-0.116899640654165,2.32431070641141,1.10370553287862,714
"5","2","CCN1","CCN1","ITGAV","ITGAV",0.982142857142857,0.813333333333333,1.60767049922597,0.598297523147836,1.1029840111869,715
"7","4","ADAMTS3","ADAMTS3","CCBE1","CCBE1",0.965909090909091,0.938461538461538,1.71209875811845,0.493158602548351,1.1026286803334,716
"7","5","LAMC1","LAMC1","ITGA6_ITGB4","ITGB4",0.4,0.984615384615385,1.84328209519535,0.361661513262193,1.10247180422877,717
"7","5","LAMA3","LAMA3","CD44","CD44",1,0.815384615384615,-0.119833619345558,2.32431070641141,1.10223854353293,718
"7","4","HAPLN1","HAPLN1","IGDCC4","IGDCC4",0.409090909090909,1,2.40180879216011,-0.197432945700441,1.10218792322983,719
"7","1","HAPLN1","HAPLN1","IL1RL1","IL1RL1",0.110169491525424,1,2.40180879216011,-0.197885268955331,1.10196176160239,720
"5","7","C3","C3","NRP1","NRP1",0.984615384615385,1,2.08480732526936,0.11877552244804,1.1017914238587,721
"8","5","F7","F7","F3","F3",1,0.628571428571429,0.342539552727778,1.86067322532007,1.10160638902393,722
"6","5","LAMA5","LAMA5","CD44","CD44",1,0.767123287671233,-0.122269150103009,2.32431070641141,1.1010207781542,723
"8","5","COL4A2","COL4A2","CD44","CD44",1,0.942857142857143,-0.122510655792718,2.32431070641141,1.10090002530935,724
"7","5","CALM3","CALM3","MYLK","MYLK",1,0.953846153846154,0.711689748295327,1.48976932313425,1.10072953571479,725
"6","5","COL9A2","COL9A2","CD44","CD44",1,0.301369863013699,-0.122941916233826,2.32431070641141,1.10068439508879,726
"6","5","COL4A6","COL4A6","CD44","CD44",1,0.657534246575342,-0.125008619263124,2.32431070641141,1.09965104357415,727
"2","6","B2M","B2M","KLRC2","KLRC2",0.876712328767123,1,0.0180881002303708,2.18059534615158,1.09934172319097,728
"5","2","C3","C3","CD46","CD46",0.982142857142857,1,2.08480732526936,0.113784456866127,1.09929589106774,729
"7","3","LAMC1","LAMC1","ITGA9_ITGB1","ITGA9",0.366666666666667,0.984615384615385,1.84328209519535,0.354967465997178,1.09912478059626,730
"2","5","F7","F7","F3","F3",1,0.723214285714286,0.337369178553416,1.86067322532007,1.09902120193674,731
"5","8","FN1","FN1","ITGAV_ITGB8","ITGAV",1,1,1.73605843858543,0.461937925254222,1.09899818191983,732
"7","5","COL6A6","COL6A6","CD44","CD44",1,0.323076923076923,-0.127382671482771,2.32431070641141,1.09846401746432,733
"7","5","COL2A1","COL2A1","CD44","CD44",1,0.246153846153846,-0.130004600526075,2.32431070641141,1.09715305294267,734
"0","5","HGF","HGF","CD44","CD44",1,0.390697674418605,-0.130400924528275,2.32431070641141,1.09695489094157,735
"6","5","SELE","SELE","CD44","CD44",1,0.36986301369863,-0.131000505049473,2.32431070641141,1.09665510068097,736
"6","5","COL4A1","COL4A1","CD44","CD44",1,0.904109589041096,-0.131134360639226,2.32431070641141,1.09658817288609,737
"3","5","LGALS9","LGALS9","CD44","CD44",1,0.522222222222222,-0.131636147326854,2.32431070641141,1.09633727954228,738
"5","8","C3","C3","LRP1","LRP1",1,1,2.08480732526936,0.107568647165509,1.09618798621743,739
"7","6","LAMC1","LAMC1","ITGA9_ITGB1","ITGA9",0.684931506849315,0.984615384615385,1.84328209519535,0.349072130280528,1.09617711273794,740
"7","5","COL4A6","COL4A6","CD44","CD44",1,0.523076923076923,-0.132230532033151,2.32431070641141,1.09604008718913,741
"3","5","TFPI","TFPI","F3","F3",1,1,0.32848766157586,1.86067322532007,1.09458044344797,742
"8","5","LAMB3","LAMB3","CD44","CD44",1,0.2,-0.135757515022669,2.32431070641141,1.09427659569437,743
"0","5","HBEGF","HBEGF","CD44","CD44",1,0.293023255813953,-0.13580360171822,2.32431070641141,1.0942535523466,744
"2","5","COL9A2","COL9A2","CD44","CD44",1,0.151785714285714,-0.136016309277713,2.32431070641141,1.09414719856685,745
"5","5","PLTP","PLTP","ABCA1","ABCA1",1,0.973333333333333,1.29179769732427,0.89584266908649,1.09382018320538,746
"5","8","TNC","TNC","PTPRB","PTPRB",0.857142857142857,1,1.56814031135561,0.619273358013003,1.09370683468431,747
"1","4","IGF2","IGF2","ITGA6_ITGB4","ITGA6",0.477272727272727,0.915254237288136,1.95482786962507,0.232432878177403,1.09363037390124,748
"7","5","FGF2","FGF2","CD44","CD44",1,0.892307692307692,-0.139475288626435,2.32431070641141,1.09241770889249,749
"3","5","MIF","MIF","CD44_CD74","CD74",0.986666666666667,1,0.411511446410637,1.77102107336243,1.09126625988653,750
"5","0","VCAM1","VCAM1","ITGAD_ITGB2","ITGAD",0.237209302325581,0.946666666666667,2.09107738078012,0.09029686789451,1.09068712433731,751
"2","2","FGF1","FGF1","EGFR","EGFR",1,0.946428571428571,1.16599741601083,1.0152941159269,1.09064576596886,752
"5","6","FN1","FN1","SDC1","SDC1",0.383561643835616,1,1.73605843858543,0.444964529095996,1.09051148384071,753
"3","7","COL1A2","COL1A2","ITGA9_ITGB1","ITGA9",0.569230769230769,0.988888888888889,1.52112378140564,0.659892157353493,1.09050796937957,754
"3","5","HAS2","HAS2","CD44","CD44",1,0.611111111111111,-0.144358025917339,2.32431070641141,1.08997634024704,755
"5","1","FN1","FN1","TSHR","TSHR",0.872881355932203,1,1.73605843858543,0.443877120297805,1.08996777944162,756
"5","7","TNC","TNC","ITGA8_ITGB1","ITGA8",0.692307692307692,1,1.56814031135561,0.611756677557024,1.08994849445632,757
"6","1","PTN","PTN","SDC3","SDC3",0.923728813559322,0.972602739726027,0.447910771961108,1.73172779248458,1.08981928222284,758
"5","5","COL6A2","COL6A2","CD44","CD44",1,0.506666666666667,-0.145515803047119,2.32431070641141,1.08939745168215,759
"5","0","C3","C3","IFITM1","IFITM1",0.181395348837209,1,2.08480732526936,0.09360595076754,1.08920663801845,760
"8","5","SELE","SELE","CD44","CD44",1,0.371428571428571,-0.146374496530119,2.32431070641141,1.08896810494065,761
"7","2","SEMA3A","SEMA3A","NRP1_PLXNA1","PLXNA1",0.482142857142857,1,2.26166881376377,-0.0838097158080774,1.08892954897784,762
"5","4","TGFB2","TGFB2","TGFBR3","TGFBR3",0.931818181818182,0.906666666666667,1.38281207658112,0.795008130085191,1.08891010333316,763
"5","0","C3","C3","CD81","CD81",0.53953488372093,1,2.08480732526936,0.0928700408575258,1.08883868306344,764
"5","8","C3","C3","ITGAM","ITGAM",0.828571428571429,1,2.08480732526936,0.0926651622675831,1.08873624376847,765
"8","5","HGF","HGF","CD44","CD44",1,0.571428571428571,-0.146943348553037,2.32431070641141,1.08868367892919,766
"8","6","ADAM10","ADAM10","EPHA3","EPHA3",0.945205479452055,0.971428571428571,0.10350750443651,2.07295004275206,1.08822877359429,767
"5","7","F13A1","F13A1","ITGB1","ITGB1",1,0.786666666666667,0.868281879744438,1.30780764363557,1.08804476169,768
"5","7","FN1","FN1","NT5E","NT5E",0.707692307692308,1,1.73605843858543,0.440016710319518,1.08803757445247,769
"2","3","TCN2","TCN2","CNR1","CNR1",0.888888888888889,0.928571428571429,0.762937028645419,1.41302168921215,1.08797935892879,770
"0","5","MMP7","MMP7","CD44","CD44",1,0.502325581395349,-0.148420553386981,2.32431070641141,1.08794507651222,771
"5","4","IL6","IL6","IL6R_IL6ST","IL6ST",0.965909090909091,0.973333333333333,1.50558955029151,0.6701331457156,1.08786134800355,772
"5","4","SAA1","SAA1","MTNR1A","MTNR1A",0.988636363636364,0.946666666666667,1.56726268226381,0.608421049569546,1.08784186591668,773
"5","4","C3","C3","NRP1","NRP1",0.954545454545455,1,2.08480732526936,0.0907288190425418,1.08776807215595,774
"8","5","MADCAM1","MADCAM1","CD44","CD44",1,0.342857142857143,-0.148996116473813,2.32431070641141,1.0876572949688,775
"3","7","SPP1","SPP1","ITGA5_ITGB1","ITGA5",0.6,1,1.48817066677623,0.686993471042053,1.08758206890914,776
"5","4","C3","C3","CR2","CR2",0.829545454545455,1,2.08480732526936,0.0901553857348801,1.08748135550212,777
"3","7","TIMP1","TIMP1","CD63","CD63",1,1,1.6781031378188,0.496066199563242,1.08708466869102,778
"5","7","VCAN","VCAN","ITGB1","ITGB1",1,0.986666666666667,0.866069227359118,1.30780764363557,1.08693843549734,779
"8","5","CALM1","CALM1","MYLK","MYLK",1,0.942857142857143,0.680300665797226,1.48976932313425,1.08503499446574,780
"7","3","PTN","PTN","PTPRZ1","PTPRZ1",1,1,1.43030919109949,0.738675571194747,1.08449238114712,781
"7","5","LAMB3","LAMB3","CD44","CD44",1,0.123076923076923,-0.155483294384655,2.32431070641141,1.08441370601338,782
"5","5","FN1","FN1","PLAUR","PLAUR",0.933333333333333,1,1.73605843858543,0.431963319941513,1.08401087926347,783
"1","3","IGF2","IGF2","INSR","INSR",1,0.915254237288136,1.95482786962507,0.211613097084899,1.08322048335498,784
"8","5","COL6A6","COL6A6","CD44","CD44",1,0.342857142857143,-0.158606225039245,2.32431070641141,1.08285224068608,785
"8","5","FN1","FN1","CD44","CD44",1,0.942857142857143,-0.158614971770821,2.32431070641141,1.0828478673203,786
"0","5","TIMP3","TIMP3","CD44","CD44",1,0.786046511627907,-0.158660615762621,2.32431070641141,1.0828250453244,787
"7","8","HAPLN1","HAPLN1","PRTG","PRTG",0.657142857142857,1,2.40180879216011,-0.237456566148717,1.0821761130057,788
"7","7","HAPLN1","HAPLN1","IL1RL1","IL1RL1",0.846153846153846,1,2.40180879216011,-0.237651046215482,1.08207887297231,789
"7","2","PTN","PTN","CDH10","CDH10",0.821428571428571,1,1.43030919109949,0.732308666301582,1.08130892870054,790
"5","5","C3","C3","NRP1","NRP1",0.96,1,2.08480732526936,0.076842022355718,1.08082467381254,791
"8","5","COL4A4","COL4A4","CD44","CD44",1,0.742857142857143,-0.163864080173885,2.32431070641141,1.08022331311876,792
"3","6","LGALS3","LGALS3","MCAM","MCAM",0.931506849315068,1,1.24494472080328,0.914846238365219,1.07989547958425,793
"7","6","SEMA3A","SEMA3A","NRP1_PLXNA2","NRP1",0.753424657534247,1,2.26166881376377,-0.102259272379477,1.07970477069214,794
"5","0","C3","C3","MTNR1A","MTNR1A",0.906976744186046,1,2.08480732526936,0.0744565266575325,1.07963192596345,795
"6","5","HAS2","HAS2","CD44","CD44",1,0.780821917808219,-0.1651134651066,2.32431070641141,1.07959862065241,796
"6","5","MMP7","MMP7","CD44","CD44",1,0.767123287671233,-0.165368551068394,2.32431070641141,1.07947107767151,797
"7","6","HAPLN1","HAPLN1","IGDCC4","IGDCC4",0.534246575342466,1,2.40180879216011,-0.242875086868791,1.07946685264566,798
"5","5","COL4A2","COL4A2","CD44","CD44",1,0.946666666666667,-0.165623660375351,2.32431070641141,1.07934352301803,799
"3","5","LAMC2","LAMC2","CD44","CD44",1,0.811111111111111,-0.165648704048269,2.32431070641141,1.07933100118157,800
"7","7","SEMA3E","SEMA3E","NRP2","NRP2",0.953846153846154,1,2.55491519124865,-0.396347372153458,1.07928390954759,801
"0","5","COL4A6","COL4A6","CD44","CD44",1,0.334883720930233,-0.165973414671498,2.32431070641141,1.07916864586996,802
"5","6","THBS1","THBS1","ITGA4","ITGA4",0.794520547945205,0.746666666666667,0.7780213446868,1.38023045257384,1.07912589863032,803
"0","5","LAMA2","LAMA2","CD44","CD44",1,0.827906976744186,-0.166096088676453,2.32431070641141,1.07910730886748,804
"5","2","C3","C3","GRM7","GRM7",0.883928571428571,1,2.08480732526936,0.0728834577184964,1.07884539149393,805
"3","5","PRG4","PRG4","CD44","CD44",1,0.222222222222222,-0.166639846206235,2.32431070641141,1.07883543010259,806
"4","1","PSPN","PSPN","SDC3","SDC3",0.923728813559322,0.931818181818182,0.425353521918425,1.73172779248458,1.0785406572015,807
"8","6","EFNA3","EFNA3","EPHA3","EPHA3",0.945205479452055,0.142857142857143,0.0833638745443368,2.07295004275206,1.0781569586482,808
"5","4","C3","C3","ADRA2A","ADRA2A",0.147727272727273,1,2.08480732526936,0.0712761257993699,1.07804172553436,809
"1","8","NRG4","NRG4","EGFR","EGFR",0.971428571428571,0.822033898305085,1.26634457171116,0.889531500115252,1.0779380359132,810
"5","4","VCAM1","VCAM1","ITGA9_ITGB1","ITGB1",0.568181818181818,0.946666666666667,2.09107738078012,0.0637173812678749,1.077397381024,811
"3","4","AGT","AGT","MAS1","MAS1",0.909090909090909,1,1.81201973694353,0.342347754502218,1.07718374572287,812
"6","5","LAMA2","LAMA2","CD44","CD44",1,0.917808219178082,-0.170332843306192,2.32431070641141,1.07698893155261,813
"8","1","PTN","PTN","SDC3","SDC3",0.923728813559322,1,0.421882222016875,1.73172779248458,1.07680500725073,814
"7","5","COL6A1","COL6A1","CD44","CD44",1,0.507692307692308,-0.170774294591539,2.32431070641141,1.07676820590994,815
"8","5","COL4A6","COL4A6","CD44","CD44",1,0.371428571428571,-0.171589221313122,2.32431070641141,1.07636074254915,816
"5","5","A2M","A2M","LRP1","LRP1",0.986666666666667,0.986666666666667,1.95891642907577,0.192999487072808,1.07595795807429,817
"5","3","VCAM1","VCAM1","ITGA4_ITGB7","ITGA4",0.222222222222222,0.946666666666667,2.09107738078012,0.0600135222318885,1.075545451506,818
"5","8","VCAM1","VCAM1","ITGAD_ITGB2","ITGB2",0.457142857142857,0.946666666666667,2.09107738078012,0.0597943872543768,1.07543588401725,819
"5","5","LGALS9","LGALS9","CD44","CD44",1,0.533333333333333,-0.173507830512475,2.32431070641141,1.07540143794947,820
"7","5","PRG4","PRG4","CD44","CD44",1,0.292307692307692,-0.173661386279438,2.32431070641141,1.07532466006599,821
"0","8","CALM1","CALM1","HMMR","HMMR",0.885714285714286,0.976744186046512,0.257461134973735,1.89267135870149,1.07506624683761,822
"3","6","EFNB2","EFNB2","EPHA3","EPHA3",0.945205479452055,0.422222222222222,0.0762571799595944,2.07295004275206,1.07460361135583,823
"7","7","LAMC1","LAMC1","ITGA7_ITGB1","ITGA7",0.953846153846154,0.984615384615385,1.84328209519535,0.305749979422226,1.07451603730879,824
"3","8","AGT","AGT","ADRA2A","ADRA2A",0.2,1,1.81201973694353,0.336816487970489,1.07441811245701,825
"5","8","ANXA1","ANXA1","EGFR","EGFR",0.971428571428571,1,1.25896657462282,0.889531500115252,1.07424903736903,826
"3","7","SPP1","SPP1","ITGA9_ITGB1","ITGA9",0.569230769230769,1,1.48817066677623,0.659892157353493,1.07403141206486,827
"5","1","C3","C3","ITGAX","ITGAX",0.483050847457627,1,2.08480732526936,0.0629372753898022,1.07387230032958,828
"7","0","ANXA1","ANXA1","EGFR","EGFR",0.976744186046512,1,1.61331705873212,0.534277601735459,1.07379733023379,829
"3","5","TIMP1","TIMP1","CD63","CD63",1,1,1.6781031378188,0.469230575417619,1.07366685661821,830
"7","5","MMP7","MMP7","CD44","CD44",1,0.630769230769231,-0.177661889848291,2.32431070641141,1.07332440828156,831
"4","7","TF","TF","TFRC","TFRC",1,1,1.19678856130305,0.949075708402493,1.07293213485277,832
"3","5","COL4A6","COL4A6","CD44","CD44",1,0.355555555555556,-0.178719749778739,2.32431070641141,1.07279547831634,833
"4","5","COL2A1","COL2A1","CD44","CD44",1,0.272727272727273,-0.178779441767262,2.32431070641141,1.07276563232208,834
"3","2","AGT","AGT","AGTR1","AGTR1",0.544642857142857,1,1.81201973694353,0.333370232527625,1.07269498473558,835
"5","5","PRG4","PRG4","CD44","CD44",1,0.186666666666667,-0.180791710847473,2.32431070641141,1.07175949778197,836
"7","0","SEMA3A","SEMA3A","NRP1_PLXNA2","NRP1",0.525581395348837,1,2.26166881376377,-0.118956977664875,1.07135591804945,837
"3","5","PTHLH","PTHLH","RAMP3","RAMP3",0.666666666666667,0.377777777777778,0.643185788824472,1.49914853655052,1.0711671626875,838
"5","4","VCAM1","VCAM1","ITGA4_ITGB7","ITGA4",0.181818181818182,0.946666666666667,2.09107738078012,0.0512362414026561,1.07115681109139,839
"5","0","A2M","A2M","LRP1","LRP1",0.837209302325581,0.986666666666667,1.95891642907577,0.183028657724211,1.07097254339999,840
"1","5","COL14A1","COL14A1","CD44","CD44",1,0.203389830508475,-0.183045591657385,2.32431070641141,1.07063255737701,841
"5","4","HLA-DRA","HLA-DRA","LAG3","LAG3",0.113636363636364,0.813333333333333,1.70938428866567,0.431745260240211,1.07056477445294,842
"5","2","VCAM1","VCAM1","ITGA4_ITGB7","ITGA4",0.339285714285714,0.946666666666667,2.09107738078012,0.0493561195820914,1.0702167501811,843
"2","5","LAMA4","LAMA4","CD44","CD44",1,0.955357142857143,-0.184121024161634,2.32431070641141,1.07009484112489,844
"7","5","HAPLN1","HAPLN1","PRTG","PRTG",0.666666666666667,1,2.40180879216011,-0.261744024293034,1.07003238393354,845
"1","6","PDGFC","PDGFC","PDGFRA","PDGFRA",0.986301369863014,0.245762711864407,-0.422172359950651,2.56177453514948,1.06980108759941,846
